Snapshot_Date,Product_ID,Stock_On_Hand,Qty_Used
2025-10-08,SKU-050,318,103
2025-10-15,SKU-050,251,67
2025-10-22,SKU-050,590,76
2025-10-29,SKU-050,513,77
2025-11-05,SKU-050,406,108
2025-11-12,SKU-050,294,112
2025-11-19,SKU-050,192,101
2025-11-26,SKU-050,414,119
2025-12-03,SKU-050,322,92
2025-12-10,SKU-050,218,104
2025-12-17,SKU-050,85,133
2025-12-24,SKU-050,393,87
2024-01-03,SKU-051,839,155
2024-01-10,SKU-051,670,169
2024-01-17,SKU-051,583,88
2024-01-24,SKU-051,468,114
2024-01-31,SKU-051,736,178
2024-02-07,SKU-051,575,160
2024-02-14,SKU-051,421,155
2024-02-21,SKU-051,260,161
2024-02-28,SKU-051,93,168
2024-03-06,SKU-051,471,154
2024-03-13,SKU-051,362,109
2024-03-20,SKU-051,187,175
2024-03-27,SKU-051,664,146
2024-04-03,SKU-051,511,153
2024-04-10,SKU-051,386,125
2024-04-17,SKU-051,794,151
2024-04-24,SKU-051,645,149
2024-05-01,SKU-051,503,142
2024-05-08,SKU-051,325,178
2024-05-15,SKU-051,156,169
2024-05-22,SKU-051,51,105
2024-05-29,SKU-051,311,133
2024-06-05,SKU-051,184,127
2024-06-12,SKU-051,29,155
2024-06-19,SKU-051,388,142
2024-06-26,SKU-051,232,156
2024-07-03,SKU-051,62,171
2024-07-10,SKU-051,0,145
2024-07-17,SKU-051,386,122
2024-07-24,SKU-051,703,166
2024-07-31,SKU-051,564,139
2024-08-07,SKU-051,419,144
2024-08-14,SKU-051,267,152
2024-08-21,SKU-051,460,153
2024-08-28,SKU-051,303,157
2024-09-04,SKU-051,151,152
2024-09-11,SKU-051,435,162
2024-09-18,SKU-051,287,148
2024-09-25,SKU-051,691,161
2024-10-02,SKU-051,533,159
2024-10-09,SKU-051,402,131
2024-10-16,SKU-051,644,149
2024-10-23,SKU-051,510,134
2024-10-30,SKU-051,369,141
2024-11-06,SKU-051,803,123
2024-11-13,SKU-051,685,117
2024-11-20,SKU-051,509,176
2024-11-27,SKU-051,352,157
2024-12-04,SKU-051,673,159
2024-12-11,SKU-051,578,95
2024-12-18,SKU-051,411,167
2024-12-25,SKU-051,647,157
2025-01-01,SKU-051,490,157
2025-01-08,SKU-051,344,146
2025-01-15,SKU-051,649,157
2025-01-22,SKU-051,474,175
2025-01-29,SKU-051,347,127
2025-02-05,SKU-051,206,140
2025-02-12,SKU-051,526,150
2025-02-19,SKU-051,396,130
2025-02-26,SKU-051,261,135
2025-03-05,SKU-051,580,110
2025-03-12,SKU-051,438,142
2025-03-19,SKU-051,622,140
2025-03-26,SKU-051,439,183
2025-04-02,SKU-051,306,133
2025-04-09,SKU-051,722,123
2025-04-16,SKU-051,557,165
2025-04-23,SKU-051,403,154
2025-04-30,SKU-051,261,142
2025-05-07,SKU-051,115,146
2025-05-14,SKU-051,0,155
2025-05-21,SKU-051,0,152
2025-05-28,SKU-051,459,158
2025-06-04,SKU-051,304,155
2025-06-11,SKU-051,185,119
2025-06-18,SKU-051,658,142
2025-06-25,SKU-051,524,134
2025-07-02,SKU-051,403,120
2025-07-09,SKU-051,258,146
2025-07-16,SKU-051,106,152
2025-07-23,SKU-051,512,92
2025-07-30,SKU-051,389,123
2025-08-06,SKU-051,242,147
2025-08-13,SKU-051,700,179
2025-08-20,SKU-051,556,145
2025-09-03,SKU-051,797,147
2025-09-10,SKU-051,673,123
2025-09-17,SKU-051,526,147
2025-09-24,SKU-051,393,133
2025-10-01,SKU-051,240,153
2025-10-15,SKU-051,377,138
2025-10-22,SKU-051,216,160
2025-10-29,SKU-051,621,167
2025-11-05,SKU-051,449,172
2025-11-12,SKU-051,314,135
2025-11-19,SKU-051,183,131
2025-11-26,SKU-051,455,156
2025-12-03,SKU-051,328,127
2025-12-10,SKU-051,184,144
2025-12-17,SKU-051,652,123
2025-12-24,SKU-051,513,139
2024-01-03,SKU-052,735,135
2024-01-10,SKU-052,616,120
2024-01-17,SKU-052,454,162
2024-01-24,SKU-052,296,158
2024-01-31,SKU-052,182,114
2024-02-07,SKU-052,50,132
2024-02-14,SKU-052,0,147
2024-02-21,SKU-052,318,178
2024-02-28,SKU-052,190,128
2024-03-06,SKU-052,593,130
2024-03-13,SKU-052,434,159
2024-03-20,SKU-052,291,143
2024-03-27,SKU-052,137,154
2024-04-03,SKU-052,0,170
2024-04-10,SKU-052,0,190
2024-04-17,SKU-052,327,125
2024-04-24,SKU-052,162,164
2024-05-01,SKU-052,506,104
2024-05-08,SKU-052,399,108
2024-05-15,SKU-052,828,154
2024-05-22,SKU-052,646,182
2024-05-29,SKU-052,504,141
2024-06-05,SKU-052,350,154
2024-06-12,SKU-052,785,126
2024-06-19,SKU-052,638,146
2024-06-26,SKU-052,458,180
2024-07-03,SKU-052,317,141
2024-07-10,SKU-052,611,127
2024-07-17,SKU-052,449,161
2024-07-24,SKU-052,287,162
2024-07-31,SKU-052,729,132
2024-08-07,SKU-052,617,113
2024-08-14,SKU-052,493,123
2024-08-21,SKU-052,368,125
2024-08-28,SKU-052,727,174
2024-09-04,SKU-052,590,137
2024-09-11,SKU-052,466,123
2024-09-18,SKU-052,334,132
2024-09-25,SKU-052,777,162
2024-10-02,SKU-052,611,166
2024-10-09,SKU-052,449,162
2024-10-16,SKU-052,313,136
2024-10-23,SKU-052,640,188
2024-10-30,SKU-052,470,171
2024-11-06,SKU-052,306,164
2024-11-13,SKU-052,595,104
2024-11-20,SKU-052,471,124
2024-11-27,SKU-052,361,110
2024-12-04,SKU-052,780,133
2024-12-11,SKU-052,633,147
2024-12-18,SKU-052,502,131
2024-12-25,SKU-052,358,144
2025-01-01,SKU-052,762,129
2025-01-08,SKU-052,602,160
2025-01-15,SKU-052,442,160
2025-01-22,SKU-052,295,147
2025-01-29,SKU-052,168,127
2025-02-05,SKU-052,13,155
2025-02-12,SKU-052,330,137
2025-02-19,SKU-052,171,158
2025-02-26,SKU-052,30,141
2025-03-05,SKU-052,316,111
2025-03-12,SKU-052,152,164
2025-03-19,SKU-052,20,132
2025-03-26,SKU-052,444,155
2025-04-02,SKU-052,278,165
2025-04-09,SKU-052,163,116
2025-04-16,SKU-052,398,139
2025-04-23,SKU-052,248,150
2025-04-30,SKU-052,606,147
2025-05-07,SKU-052,425,180
2025-05-14,SKU-052,315,111
2025-05-21,SKU-052,752,118
2025-05-28,SKU-052,638,115
2025-06-04,SKU-052,485,153
2025-06-11,SKU-052,366,119
2025-06-18,SKU-052,761,122
2025-06-25,SKU-052,652,109
2025-07-02,SKU-052,516,136
2025-07-09,SKU-052,368,148
2025-07-16,SKU-052,697,127
2025-07-23,SKU-052,526,170
2025-07-30,SKU-052,373,153
2025-08-06,SKU-052,225,148
2025-08-13,SKU-052,587,122
2025-08-20,SKU-052,438,149
2025-08-27,SKU-052,303,136
2025-09-03,SKU-052,603,151
2025-09-10,SKU-052,455,148
2025-09-17,SKU-052,310,145
2025-09-24,SKU-052,680,165
2025-10-08,SKU-052,345,180
2025-10-15,SKU-052,212,133
2025-10-22,SKU-052,608,117
2025-10-29,SKU-052,453,155
2025-11-05,SKU-052,302,151
2025-11-12,SKU-052,627,135
2025-11-19,SKU-052,500,126
2025-11-26,SKU-052,354,146
2025-12-03,SKU-052,656,154
2025-12-10,SKU-052,537,120
2025-12-24,SKU-052,693,187
2024-01-03,SKU-053,888,128
2024-01-10,SKU-053,775,113
2024-01-17,SKU-053,667,108
2024-01-24,SKU-053,582,85
2024-01-31,SKU-053,485,97
2024-02-07,SKU-053,327,158
2024-02-14,SKU-053,204,123
2024-02-21,SKU-053,456,110
2024-02-28,SKU-053,340,116
2024-03-06,SKU-053,735,119
2024-03-13,SKU-053,596,140
2024-03-20,SKU-053,445,151
2024-03-27,SKU-053,311,133
2024-04-03,SKU-053,534,122
2024-04-10,SKU-053,407,127
2024-04-17,SKU-053,308,99
2024-04-24,SKU-053,186,123
2024-05-01,SKU-053,60,125
2024-05-08,SKU-053,0,119
2024-05-15,SKU-053,439,139
2024-05-22,SKU-053,320,119
2024-05-29,SKU-053,223,97
2024-06-05,SKU-053,98,125
2024-06-12,SKU-053,0,105
2024-06-19,SKU-053,387,120
2024-06-26,SKU-053,230,158
2024-07-03,SKU-053,96,134
2024-07-10,SKU-053,0,143
2024-07-17,SKU-053,0,140
2024-07-24,SKU-053,245,82
2024-07-31,SKU-053,630,139
2024-08-07,SKU-053,501,129
2024-08-14,SKU-053,352,149
2024-08-21,SKU-053,217,134
2024-08-28,SKU-053,567,108
2024-09-04,SKU-053,418,149
2024-09-11,SKU-053,247,172
2024-09-18,SKU-053,111,135
2024-09-25,SKU-053,403,129
2024-10-02,SKU-053,279,124
2024-10-09,SKU-053,687,143
2024-10-16,SKU-053,589,98
2024-10-23,SKU-053,471,118
2024-10-30,SKU-053,365,107
2024-11-06,SKU-053,232,133
2024-11-13,SKU-053,582,127
2024-11-20,SKU-053,449,133
2024-11-27,SKU-053,327,122
2024-12-04,SKU-053,199,128
2024-12-11,SKU-053,492,125
2024-12-18,SKU-053,357,135
2024-12-25,SKU-053,619,156
2025-01-01,SKU-053,475,144
2025-01-08,SKU-053,324,151
2025-01-15,SKU-053,502,120
2025-01-22,SKU-053,362,139
2025-01-29,SKU-053,619,131
2025-02-05,SKU-053,477,142
2025-02-19,SKU-053,647,136
2025-02-26,SKU-053,496,151
2025-03-05,SKU-053,372,124
2025-03-12,SKU-053,254,118
2025-03-19,SKU-053,678,125
2025-03-26,SKU-053,542,136
2025-04-02,SKU-053,429,112
2025-04-09,SKU-053,316,113
2025-04-16,SKU-053,205,112
2025-04-23,SKU-053,621,150
2025-04-30,SKU-053,481,140
2025-05-07,SKU-053,371,110
2025-05-14,SKU-053,291,80
2025-05-21,SKU-053,145,145
2025-05-28,SKU-053,30,116
2025-06-04,SKU-053,281,88
2025-06-11,SKU-053,176,106
2025-06-18,SKU-053,548,105
2025-06-25,SKU-053,411,137
2025-07-02,SKU-053,296,115
2025-07-09,SKU-053,106,190
2025-07-16,SKU-053,0,144
2025-07-23,SKU-053,346,144
2025-07-30,SKU-053,218,129
2025-08-06,SKU-053,454,164
2025-08-13,SKU-053,353,101
2025-08-20,SKU-053,627,109
2025-08-27,SKU-053,481,146
2025-09-03,SKU-053,360,121
2025-09-10,SKU-053,581,135
2025-09-17,SKU-053,482,99
2025-09-24,SKU-053,363,119
2025-10-01,SKU-053,585,112
2025-10-08,SKU-053,440,145
2025-10-15,SKU-053,285,156
2025-10-22,SKU-053,541,122
2025-10-29,SKU-053,376,165
2025-11-05,SKU-053,247,130
2025-11-12,SKU-053,78,169
2025-11-19,SKU-053,288,131
2025-11-26,SKU-053,647,119
2025-12-03,SKU-053,536,111
2025-12-10,SKU-053,387,149
2025-12-17,SKU-053,259,128
2025-12-24,SKU-053,131,127
2024-01-03,SKU-054,448,92
2024-01-10,SKU-054,350,99
2024-01-17,SKU-054,262,88
2024-01-24,SKU-054,186,75
2024-01-31,SKU-054,434,52
2024-02-14,SKU-054,248,81
2024-02-21,SKU-054,465,103
2024-02-28,SKU-054,403,63
2024-03-06,SKU-054,299,103
2024-03-13,SKU-054,187,113
2024-03-20,SKU-054,63,124
2024-03-27,SKU-054,362,77
2024-04-03,SKU-054,302,60
2024-04-10,SKU-054,226,76
2024-04-17,SKU-054,135,91
2024-04-24,SKU-054,410,66
2024-05-01,SKU-054,325,86
2024-05-08,SKU-054,215,109
2024-05-15,SKU-054,383,92
2024-05-22,SKU-054,286,97
2024-05-29,SKU-054,188,97
2024-06-05,SKU-054,373,107
2024-06-12,SKU-054,293,80
2024-06-19,SKU-054,210,83
2024-06-26,SKU-054,118,92
2024-07-03,SKU-054,331,96
2024-07-10,SKU-054,250,81
2024-07-17,SKU-054,410,109
2024-07-24,SKU-054,335,75
2024-07-31,SKU-054,240,95
2024-08-07,SKU-054,411,79
2024-08-14,SKU-054,317,94
2024-08-21,SKU-054,227,90
2024-08-28,SKU-054,453,74
2024-09-04,SKU-054,378,75
2024-09-11,SKU-054,264,114
2024-09-18,SKU-054,190,74
2024-09-25,SKU-054,513,100
2024-10-02,SKU-054,423,90
2024-10-09,SKU-054,311,112
2024-10-16,SKU-054,240,70
2024-10-23,SKU-054,489,94
2024-10-30,SKU-054,396,92
2024-11-06,SKU-054,322,75
2024-11-13,SKU-054,229,93
2024-11-20,SKU-054,156,73
2024-11-27,SKU-054,342,60
2024-12-04,SKU-054,240,101
2024-12-11,SKU-054,179,61
2024-12-18,SKU-054,322,92
2024-12-25,SKU-054,227,95
2025-01-01,SKU-054,135,92
2025-01-08,SKU-054,358,103
2025-01-15,SKU-054,278,80
2025-01-22,SKU-054,500,103
2025-01-29,SKU-054,412,87
2025-02-05,SKU-054,312,101
2025-02-12,SKU-054,202,110
2025-02-19,SKU-054,515,68
2025-02-26,SKU-054,426,89
2025-03-05,SKU-054,327,99
2025-03-12,SKU-054,246,80
2025-03-19,SKU-054,118,128
2025-03-26,SKU-054,283,95
2025-04-02,SKU-054,205,79
2025-04-09,SKU-054,130,75
2025-04-16,SKU-054,406,83
2025-04-23,SKU-054,310,96
2025-04-30,SKU-054,215,95
2025-05-07,SKU-054,419,60
2025-05-14,SKU-054,337,82
2025-05-21,SKU-054,232,105
2025-05-28,SKU-054,129,103
2025-06-04,SKU-054,376,63
2025-06-11,SKU-054,285,91
2025-06-18,SKU-054,178,107
2025-06-25,SKU-054,77,101
2025-07-02,SKU-054,392,77
2025-07-09,SKU-054,299,93
2025-07-16,SKU-054,180,119
2025-07-23,SKU-054,76,104
2025-07-30,SKU-054,377,82
2025-08-06,SKU-054,273,104
2025-08-13,SKU-054,169,104
2025-08-20,SKU-054,411,112
2025-08-27,SKU-054,329,82
2025-09-03,SKU-054,236,94
2025-09-10,SKU-054,148,87
2025-09-17,SKU-054,386,87
2025-09-24,SKU-054,281,105
2025-10-01,SKU-054,206,74
2025-10-08,SKU-054,128,78
2025-10-15,SKU-054,409,89
2025-10-22,SKU-054,309,101
2025-10-29,SKU-054,230,79
2025-11-05,SKU-054,146,84
2025-11-12,SKU-054,410,87
2025-11-19,SKU-054,303,108
2025-11-26,SKU-054,220,83
2025-12-03,SKU-054,416,83
2025-12-10,SKU-054,343,73
2025-12-17,SKU-054,275,68
2024-01-03,SKU-055,879,164
2024-01-10,SKU-055,706,173
2024-01-17,SKU-055,514,192
2024-01-24,SKU-055,395,120
2024-01-31,SKU-055,815,173
2024-02-07,SKU-055,671,143
2024-02-14,SKU-055,526,145
2024-02-21,SKU-055,374,152
2024-02-28,SKU-055,822,167
2024-03-06,SKU-055,686,136
2024-03-13,SKU-055,550,136
2024-03-20,SKU-055,374,177
2024-03-27,SKU-055,205,168
2024-04-03,SKU-055,525,165
2024-04-10,SKU-055,396,129
2024-04-17,SKU-055,208,188
2024-04-24,SKU-055,503,115
2024-05-01,SKU-055,361,142
2024-05-08,SKU-055,198,163
2024-05-15,SKU-055,49,149
2024-05-22,SKU-055,492,141
2024-05-29,SKU-055,346,146
2024-06-05,SKU-055,186,161
2024-06-12,SKU-055,26,159
2024-06-19,SKU-055,447,168
2024-06-26,SKU-055,297,150
2024-07-03,SKU-055,128,169
2024-07-10,SKU-055,0,139
2024-07-17,SKU-055,421,192
2024-07-24,SKU-055,780,194
2024-07-31,SKU-055,642,139
2024-08-07,SKU-055,487,155
2024-08-14,SKU-055,372,115
2024-08-21,SKU-055,198,174
2024-08-28,SKU-055,516,182
2024-09-04,SKU-055,378,138
2024-09-11,SKU-055,208,170
2024-09-18,SKU-055,455,174
2024-09-25,SKU-055,299,156
2024-10-02,SKU-055,147,152
2024-10-09,SKU-055,563,126
2024-10-16,SKU-055,421,141
2024-10-23,SKU-055,270,151
2024-10-30,SKU-055,565,178
2024-11-06,SKU-055,396,170
2024-11-13,SKU-055,185,210
2024-11-20,SKU-055,582,133
2024-11-27,SKU-055,439,143
2024-12-04,SKU-055,294,144
2024-12-11,SKU-055,480,150
2024-12-18,SKU-055,345,135
2024-12-25,SKU-055,757,173
2025-01-01,SKU-055,619,138
2025-01-08,SKU-055,491,128
2025-01-15,SKU-055,343,148
2025-01-22,SKU-055,632,212
2025-01-29,SKU-055,468,164
2025-02-05,SKU-055,342,126
2025-02-12,SKU-055,181,161
2025-02-19,SKU-055,490,163
2025-02-26,SKU-055,299,191
2025-03-05,SKU-055,153,146
2025-03-12,SKU-055,551,145
2025-03-19,SKU-055,397,154
2025-03-26,SKU-055,762,162
2025-04-02,SKU-055,636,126
2025-04-09,SKU-055,509,127
2025-04-16,SKU-055,373,136
2025-04-23,SKU-055,209,164
2025-04-30,SKU-055,65,145
2025-05-07,SKU-055,0,160
2025-05-14,SKU-055,506,157
2025-05-21,SKU-055,360,146
2025-05-28,SKU-055,231,130
2025-06-04,SKU-055,93,137
2025-06-11,SKU-055,319,127
2025-06-18,SKU-055,140,179
2025-06-25,SKU-055,0,172
2025-07-02,SKU-055,295,157
2025-07-09,SKU-055,127,168
2025-07-16,SKU-055,0,178
2025-07-23,SKU-055,0,151
2025-08-06,SKU-055,682,176
2025-08-13,SKU-055,538,143
2025-08-20,SKU-055,401,138
2025-08-27,SKU-055,242,159
2025-09-03,SKU-055,647,143
2025-09-10,SKU-055,497,150
2025-09-17,SKU-055,364,133
2025-09-24,SKU-055,634,180
2025-10-01,SKU-055,518,116
2025-10-08,SKU-055,387,131
2025-10-15,SKU-055,233,154
2025-10-22,SKU-055,719,166
2025-10-29,SKU-055,535,184
2025-11-05,SKU-055,390,145
2025-11-12,SKU-055,276,114
2025-11-19,SKU-055,468,146
2025-11-26,SKU-055,344,124
2025-12-03,SKU-055,678,175
2025-12-10,SKU-055,527,151
2025-12-17,SKU-055,350,177
2025-12-24,SKU-055,181,169
2024-01-03,SKU-056,932,108
2024-01-10,SKU-056,821,112
2024-01-17,SKU-056,724,96
2024-01-24,SKU-056,616,108
2024-01-31,SKU-056,540,76
2024-02-07,SKU-056,448,93
2024-02-14,SKU-056,348,99
2024-02-21,SKU-056,257,91
2024-02-28,SKU-056,160,97
2024-03-06,SKU-056,37,123
2024-03-13,SKU-056,206,97
2024-03-20,SKU-056,90,116
2024-03-27,SKU-056,303,113
2024-04-03,SKU-056,177,126
2024-04-10,SKU-056,64,113
2024-04-17,SKU-056,0,81
2024-04-24,SKU-056,261,105
2024-05-01,SKU-056,462,117
2024-05-08,SKU-056,366,96
2024-05-15,SKU-056,238,127
2024-05-22,SKU-056,541,95
2024-05-29,SKU-056,427,114
2024-06-05,SKU-056,319,109
2024-06-12,SKU-056,209,110
2024-06-19,SKU-056,513,91
2024-06-26,SKU-056,422,91
2024-07-03,SKU-056,309,113
2024-07-10,SKU-056,242,67
2024-07-17,SKU-056,441,105
2024-07-24,SKU-056,349,92
2024-07-31,SKU-056,208,141
2024-08-07,SKU-056,481,124
2024-08-14,SKU-056,386,95
2024-08-21,SKU-056,314,72
2024-08-28,SKU-056,219,95
2024-09-04,SKU-056,531,106
2024-09-11,SKU-056,427,104
2024-09-18,SKU-056,332,95
2024-09-25,SKU-056,221,111
2024-10-02,SKU-056,511,119
2024-10-09,SKU-056,409,102
2024-10-16,SKU-056,329,80
2024-10-23,SKU-056,227,101
2024-10-30,SKU-056,458,91
2024-11-06,SKU-056,338,121
2024-11-13,SKU-056,269,69
2024-11-20,SKU-056,451,102
2024-11-27,SKU-056,344,107
2024-12-04,SKU-056,240,104
2024-12-11,SKU-056,445,97
2024-12-18,SKU-056,332,113
2024-12-25,SKU-056,209,123
2025-01-01,SKU-056,504,118
2025-01-08,SKU-056,396,107
2025-01-15,SKU-056,283,114
2025-01-22,SKU-056,198,84
2025-01-29,SKU-056,77,122
2025-02-05,SKU-056,0,89
2025-02-12,SKU-056,289,92
2025-02-19,SKU-056,183,106
2025-02-26,SKU-056,60,124
2025-03-05,SKU-056,210,108
2025-03-12,SKU-056,95,115
2025-03-19,SKU-056,8,88
2025-03-26,SKU-056,260,109
2025-04-02,SKU-056,152,108
2025-04-09,SKU-056,52,100
2025-04-16,SKU-056,339,88
2025-04-23,SKU-056,242,98
2025-04-30,SKU-056,435,94
2025-05-07,SKU-056,325,110
2025-05-14,SKU-056,203,122
2025-05-21,SKU-056,434,117
2025-05-28,SKU-056,310,124
2025-06-04,SKU-056,205,105
2025-06-11,SKU-056,381,154
2025-06-18,SKU-056,291,90
2025-06-25,SKU-056,200,91
2025-07-02,SKU-056,469,106
2025-07-09,SKU-056,378,91
2025-07-16,SKU-056,287,91
2025-07-23,SKU-056,545,116
2025-07-30,SKU-056,447,98
2025-08-06,SKU-056,360,87
2025-08-13,SKU-056,235,125
2025-08-20,SKU-056,549,105
2025-08-27,SKU-056,438,111
2025-09-03,SKU-056,358,80
2025-09-10,SKU-056,277,81
2025-09-17,SKU-056,578,99
2025-09-24,SKU-056,468,109
2025-10-01,SKU-056,374,94
2025-10-08,SKU-056,265,109
2025-10-15,SKU-056,418,116
2025-10-22,SKU-056,310,108
2025-10-29,SKU-056,219,91
2025-11-05,SKU-056,533,101
2025-11-12,SKU-056,425,108
2025-11-19,SKU-056,301,124
2025-12-03,SKU-056,426,108
2025-12-10,SKU-056,311,115
2025-12-17,SKU-056,193,118
2025-12-24,SKU-056,490,86
2024-01-03,SKU-057,809,111
2024-01-10,SKU-057,724,85
2024-01-17,SKU-057,606,118
2024-01-24,SKU-057,484,123
2024-01-31,SKU-057,322,161
2024-02-07,SKU-057,222,100
2024-02-14,SKU-057,657,109
2024-02-21,SKU-057,530,127
2024-02-28,SKU-057,404,126
2024-03-06,SKU-057,278,126
2024-03-13,SKU-057,-133,144
2024-03-20,SKU-057,251,131
2024-03-27,SKU-057,122,128
2024-04-03,SKU-057,374,109
2024-04-10,SKU-057,270,104
2024-04-17,SKU-057,621,122
2024-04-24,SKU-057,525,96
2024-05-01,SKU-057,373,151
2024-05-08,SKU-057,255,118
2024-05-15,SKU-057,127,128
2024-05-22,SKU-057,406,108
2024-05-29,SKU-057,279,126
2024-06-05,SKU-057,609,116
2024-06-12,SKU-057,526,82
2024-06-19,SKU-057,423,103
2024-06-26,SKU-057,323,100
2024-07-03,SKU-057,650,79
2024-07-10,SKU-057,553,96
2024-07-17,SKU-057,455,99
2024-07-24,SKU-057,311,144
2024-07-31,SKU-057,228,83
2024-08-07,SKU-057,371,116
2024-08-14,SKU-057,233,138
2024-08-21,SKU-057,476,124
2024-08-28,SKU-057,353,122
2024-09-04,SKU-057,254,99
2024-09-11,SKU-057,546,88
2024-09-18,SKU-057,430,116
2024-09-25,SKU-057,303,128
2024-10-02,SKU-057,544,120
2024-10-09,SKU-057,428,116
2024-10-16,SKU-057,298,131
2024-10-23,SKU-057,171,127
2024-10-30,SKU-057,439,107
2024-11-06,SKU-057,338,101
2024-11-13,SKU-057,556,103
2024-11-20,SKU-057,439,117
2024-11-27,SKU-057,356,83
2024-12-04,SKU-057,216,140
2024-12-11,SKU-057,392,125
2024-12-18,SKU-057,254,139
2024-12-25,SKU-057,114,139
2025-01-01,SKU-057,378,84
2025-01-08,SKU-057,243,135
2025-01-15,SKU-057,639,77
2025-01-22,SKU-057,534,106
2025-01-29,SKU-057,390,144
2025-02-05,SKU-057,282,108
2025-02-12,SKU-057,189,92
2025-02-19,SKU-057,498,107
2025-02-26,SKU-057,419,80
2025-03-05,SKU-057,297,122
2025-03-12,SKU-057,516,138
2025-03-19,SKU-057,393,123
2025-03-26,SKU-057,258,135
2025-04-02,SKU-057,474,118
2025-04-09,SKU-057,349,125
2025-04-16,SKU-057,226,123
2025-04-23,SKU-057,80,145
2025-04-30,SKU-057,353,116
2025-05-07,SKU-057,236,116
2025-05-14,SKU-057,122,114
2025-05-21,SKU-057,458,130
2025-05-28,SKU-057,319,139
2025-06-04,SKU-057,591,86
2025-06-11,SKU-057,488,103
2025-06-18,SKU-057,361,127
2025-06-25,SKU-057,227,134
2025-07-02,SKU-057,98,129
2025-07-09,SKU-057,374,103
2025-07-16,SKU-057,274,100
2025-07-23,SKU-057,147,127
2025-07-30,SKU-057,558,98
2025-08-06,SKU-057,455,103
2025-08-13,SKU-057,353,102
2025-08-27,SKU-057,481,121
2025-09-03,SKU-057,355,126
2025-09-10,SKU-057,226,129
2025-09-17,SKU-057,505,110
2025-09-24,SKU-057,373,131
2025-10-01,SKU-057,285,89
2025-10-08,SKU-057,181,104
2025-10-15,SKU-057,515,155
2025-10-22,SKU-057,388,128
2025-10-29,SKU-057,268,120
2025-11-05,SKU-057,148,120
2025-11-12,SKU-057,501,141
2025-11-19,SKU-057,368,133
2025-11-26,SKU-057,234,134
2025-12-03,SKU-057,151,83
2025-12-10,SKU-057,565,98
2025-12-17,SKU-057,472,94
2025-12-24,SKU-057,367,105
2024-01-03,SKU-058,1127,173
2024-01-10,SKU-058,1001,126
2024-01-17,SKU-058,879,122
2024-01-24,SKU-058,750,129
2024-01-31,SKU-058,587,163
2024-02-07,SKU-058,442,144
2024-02-14,SKU-058,306,136
2024-02-21,SKU-058,187,119
2024-02-28,SKU-058,54,133
2024-03-06,SKU-058,405,112
2024-03-13,SKU-058,269,136
2024-03-20,SKU-058,142,127
2024-03-27,SKU-058,381,124
2024-04-03,SKU-058,277,104
2024-04-10,SKU-058,162,115
2024-04-17,SKU-058,434,166
2024-04-24,SKU-058,309,124
2024-05-01,SKU-058,210,99
2024-05-08,SKU-058,623,129
2024-05-15,SKU-058,486,136
2024-05-22,SKU-058,378,109
2024-05-29,SKU-058,235,142
2024-06-05,SKU-058,610,94
2024-06-12,SKU-058,478,132
2024-06-19,SKU-058,358,121
2024-06-26,SKU-058,220,137
2024-07-03,SKU-058,593,134
2024-07-10,SKU-058,424,169
2024-07-17,SKU-058,283,140
2024-07-24,SKU-058,477,127
2024-07-31,SKU-058,333,145
2024-08-07,SKU-058,150,183
2024-08-14,SKU-058,0,163
2024-08-21,SKU-058,277,138
2024-08-28,SKU-058,536,138
2024-09-04,SKU-058,420,116
2024-09-11,SKU-058,284,136
2024-09-18,SKU-058,147,136
2024-09-25,SKU-058,549,130
2024-10-02,SKU-058,406,143
2024-10-09,SKU-058,276,130
2024-10-16,SKU-058,488,153
2024-10-23,SKU-058,352,137
2024-10-30,SKU-058,236,115
2024-11-06,SKU-058,555,139
2024-11-13,SKU-058,418,137
2024-11-20,SKU-058,246,171
2024-11-27,SKU-058,610,122
2024-12-04,SKU-058,459,150
2024-12-11,SKU-058,329,131
2024-12-18,SKU-058,201,128
2024-12-25,SKU-058,632,130
2025-01-01,SKU-058,517,114
2025-01-08,SKU-058,405,113
2025-01-15,SKU-058,236,168
2025-01-22,SKU-058,132,104
2025-01-29,SKU-058,15,117
2025-02-05,SKU-058,390,113
2025-02-12,SKU-058,274,116
2025-02-19,SKU-058,160,114
2025-02-26,SKU-058,38,122
2025-03-05,SKU-058,420,114
2025-03-12,SKU-058,331,89
2025-03-19,SKU-058,210,122
2025-03-26,SKU-058,54,156
2025-04-02,SKU-058,429,142
2025-04-09,SKU-058,288,141
2025-04-16,SKU-058,159,130
2025-04-23,SKU-058,0,172
2025-04-30,SKU-058,333,147
2025-05-07,SKU-058,193,141
2025-05-14,SKU-058,649,125
2025-05-21,SKU-058,477,171
2025-05-28,SKU-058,348,129
2025-06-04,SKU-058,229,119
2025-06-11,SKU-058,664,88
2025-06-18,SKU-058,551,112
2025-06-25,SKU-058,451,100
2025-07-02,SKU-058,312,139
2025-07-09,SKU-058,704,133
2025-07-16,SKU-058,558,147
2025-07-23,SKU-058,427,130
2025-07-30,SKU-058,269,159
2025-08-06,SKU-058,615,124
2025-08-13,SKU-058,465,150
2025-08-20,SKU-058,354,111
2025-08-27,SKU-058,211,143
2025-09-03,SKU-058,546,116
2025-09-10,SKU-058,402,144
2025-09-17,SKU-058,267,134
2025-09-24,SKU-058,473,139
