Snapshot_Date,Product_ID,FG_Stock_On_Hand,FG_Weekly_Shipment
2025-02-19,SKU-049,596,147
2025-02-26,SKU-049,612,102
2025-03-05,SKU-049,617,99
2025-03-12,SKU-049,609,123
2025-03-19,SKU-049,600,128
2025-03-26,SKU-049,592,117
2025-04-02,SKU-049,591,106
2025-04-09,SKU-049,603,110
2025-04-16,SKU-049,603,114
2025-04-23,SKU-049,583,132
2025-04-30,SKU-049,572,131
2025-05-07,SKU-049,574,118
2025-05-14,SKU-049,554,134
2025-05-21,SKU-049,550,108
2025-05-28,SKU-049,587,84
2025-06-04,SKU-049,632,73
2025-06-11,SKU-049,618,133
2025-06-18,SKU-049,618,107
2025-06-25,SKU-049,616,124
2025-07-02,SKU-049,651,83
2025-07-09,SKU-049,663,91
2025-07-16,SKU-049,640,135
2025-07-23,SKU-049,663,93
2025-07-30,SKU-049,653,115
2025-08-06,SKU-049,671,89
2025-08-13,SKU-049,683,93
2025-08-20,SKU-049,648,144
2025-08-27,SKU-049,658,114
2025-09-03,SKU-049,655,109
2025-09-10,SKU-049,685,78
2025-09-17,SKU-049,669,120
2025-09-24,SKU-049,648,144
2025-10-01,SKU-049,618,153
2025-10-08,SKU-049,540,183
2025-10-15,SKU-049,542,111
2025-10-22,SKU-049,541,111
2025-10-29,SKU-049,478,179
2025-11-05,SKU-049,490,101
2025-11-12,SKU-049,504,104
2025-11-19,SKU-049,510,112
2025-11-26,SKU-049,524,108
2025-12-03,SKU-049,526,105
2025-12-17,SKU-049,523,102
2025-12-24,SKU-049,513,127
2024-01-03,SKU-050,689,98
2024-01-10,SKU-050,686,93
2024-01-17,SKU-050,682,100
2024-01-24,SKU-050,687,87
2024-01-31,SKU-050,685,85
2024-02-07,SKU-050,721,60
2024-02-14,SKU-050,716,91
2024-02-21,SKU-050,673,132
2024-02-28,SKU-050,694,74
2024-03-06,SKU-050,668,116
2024-03-13,SKU-050,636,118
2024-03-20,SKU-050,632,105
2024-03-27,SKU-050,658,64
2024-04-03,SKU-050,660,81
2024-04-10,SKU-050,644,101
2024-04-17,SKU-050,643,86
2024-04-24,SKU-050,638,99
2024-05-01,SKU-050,649,79
2024-05-08,SKU-050,643,95
2024-05-15,SKU-050,639,90
2024-05-22,SKU-050,608,114
2024-05-29,SKU-050,595,103
2024-06-05,SKU-050,593,86
2024-06-12,SKU-050,607,85
2024-06-19,SKU-050,605,88
2024-06-26,SKU-050,583,118
2024-07-03,SKU-050,569,105
2024-07-10,SKU-050,547,114
2024-07-17,SKU-050,553,90
2024-07-24,SKU-050,530,117
2024-07-31,SKU-050,557,72
2024-08-07,SKU-050,588,55
2024-08-14,SKU-050,576,112
2024-08-21,SKU-050,580,92
2024-08-28,SKU-050,570,110
2024-09-04,SKU-050,563,99
2024-09-11,SKU-050,551,105
2024-09-18,SKU-050,551,85
2024-09-25,SKU-050,560,73
2024-10-02,SKU-050,551,102
2024-10-09,SKU-050,555,81
2024-10-16,SKU-050,564,88
2024-10-23,SKU-050,574,73
2024-10-30,SKU-050,589,81
2024-11-06,SKU-050,580,97
2024-11-13,SKU-050,603,70
2024-11-20,SKU-050,619,80
2024-11-27,SKU-050,585,120
2024-12-04,SKU-050,586,90
2024-12-11,SKU-050,570,104
2024-12-18,SKU-050,577,83
2024-12-25,SKU-050,582,95
2025-01-01,SKU-050,570,99
2025-01-08,SKU-050,569,99
2025-01-15,SKU-050,568,101
2025-01-22,SKU-050,541,117
2025-01-29,SKU-050,543,82
2025-02-05,SKU-050,540,100
2025-02-12,SKU-050,572,67
2025-02-19,SKU-050,600,69
2025-02-26,SKU-050,618,74
2025-03-05,SKU-050,608,102
2025-03-12,SKU-050,619,79
2025-03-19,SKU-050,631,80
2025-03-26,SKU-050,662,65
2025-04-02,SKU-050,647,106
2025-04-09,SKU-050,667,79
2025-04-16,SKU-050,717,45
2025-04-23,SKU-050,750,57
2025-04-30,SKU-050,746,98
2025-05-07,SKU-050,741,100
2025-05-14,SKU-050,753,83
2025-05-21,SKU-050,760,90
2025-05-28,SKU-050,733,114
2025-06-04,SKU-050,729,101
2025-06-11,SKU-050,742,86
2025-06-18,SKU-050,757,77
2025-06-25,SKU-050,786,64
2025-07-02,SKU-050,788,92
2025-07-09,SKU-050,802,85
2025-07-16,SKU-050,818,77
2025-07-23,SKU-050,821,84
2025-07-30,SKU-050,870,43
2025-08-06,SKU-050,879,91
2025-08-13,SKU-050,854,116
2025-08-20,SKU-050,840,99
2025-08-27,SKU-050,846,94
2025-09-03,SKU-050,854,79
2025-09-10,SKU-050,851,88
2025-09-17,SKU-050,828,110
2025-09-24,SKU-050,806,111
2025-10-01,SKU-050,787,105
2025-10-08,SKU-050,784,90
2025-10-15,SKU-050,794,78
2025-10-22,SKU-050,765,128
2025-10-29,SKU-050,720,139
2025-11-05,SKU-050,736,82
2025-11-12,SKU-050,764,66
2025-11-19,SKU-050,751,104
2025-11-26,SKU-050,739,101
2025-12-03,SKU-050,715,113
2025-12-10,SKU-050,684,114
2025-12-17,SKU-050,701,82
2025-12-24,SKU-050,718,67
2024-01-03,SKU-051,625,97
2024-01-10,SKU-051,572,182
2024-01-17,SKU-051,591,132
2024-01-24,SKU-051,545,181
2024-01-31,SKU-051,611,76
2024-02-07,SKU-051,613,152
2024-02-14,SKU-051,600,158
2024-02-21,SKU-051,624,112
2024-02-28,SKU-051,618,147
2024-03-06,SKU-051,644,107
2024-03-13,SKU-051,655,139
2024-03-20,SKU-051,675,109
2024-03-27,SKU-051,688,119
2024-04-03,SKU-051,660,165
2024-04-10,SKU-051,610,182
2024-04-17,SKU-051,615,136
2024-04-24,SKU-051,606,164
2024-05-01,SKU-051,606,155
2024-05-08,SKU-051,599,164
2024-05-15,SKU-051,606,136
2024-05-22,SKU-051,605,149
2024-05-29,SKU-051,637,100
2024-06-05,SKU-051,602,175
2024-06-12,SKU-051,646,105
2024-06-19,SKU-051,661,134
2024-06-26,SKU-051,664,149
2024-07-03,SKU-051,652,163
2024-07-10,SKU-051,556,96
2024-07-17,SKU-051,550,139
2024-07-24,SKU-051,570,109
2024-07-31,SKU-051,522,200
2024-08-07,SKU-051,529,133
2024-08-14,SKU-051,536,130
2024-08-21,SKU-051,534,133
2024-08-28,SKU-051,527,148
2024-09-04,SKU-051,541,119
2024-09-11,SKU-051,537,141
2024-09-18,SKU-051,535,134
2024-09-25,SKU-051,544,139
2024-10-02,SKU-051,508,176
2024-10-09,SKU-051,452,199
2024-10-16,SKU-051,448,153
2024-10-23,SKU-051,438,155
2024-10-30,SKU-051,427,145
2024-11-06,SKU-051,409,171
2024-11-13,SKU-051,388,153
2024-11-20,SKU-051,395,133
2024-11-27,SKU-051,358,173
2024-12-04,SKU-051,375,112
2024-12-11,SKU-051,374,135
2024-12-18,SKU-051,417,111
2024-12-25,SKU-051,420,146
2025-01-01,SKU-051,452,124
2025-01-08,SKU-051,456,131
2025-01-15,SKU-051,452,144
2025-01-22,SKU-051,421,162
2025-01-29,SKU-051,412,140
2025-02-05,SKU-051,346,215
2025-02-12,SKU-051,397,85
2025-02-19,SKU-051,463,88
2025-02-26,SKU-051,483,118
2025-03-05,SKU-051,466,154
2025-03-12,SKU-051,451,151
2025-03-19,SKU-051,429,157
2025-03-26,SKU-051,417,155
2025-04-02,SKU-051,453,102
2025-04-09,SKU-051,429,156
2025-04-16,SKU-051,414,166
2025-04-23,SKU-051,366,181
2025-04-30,SKU-051,384,121
2025-05-07,SKU-051,403,133
2025-05-14,SKU-051,297,105
2025-05-21,SKU-051,112,185
2025-05-28,SKU-051,91,167
2025-06-04,SKU-051,47,180
2025-06-11,SKU-051,80,103
2025-06-18,SKU-051,34,178
2025-06-25,SKU-051,1,179
2025-07-02,SKU-051,0,183
2025-07-09,SKU-051,0,157
2025-07-16,SKU-051,21,131
2025-07-23,SKU-051,29,126
2025-07-30,SKU-051,18,152
2025-08-06,SKU-051,15,135
2025-08-13,SKU-051,73,79
2025-08-20,SKU-051,38,177
2025-08-27,SKU-051,56,133
2025-09-03,SKU-051,4,195
2025-09-10,SKU-051,0,162
2025-09-17,SKU-051,13,136
2025-09-24,SKU-051,32,135
2025-10-08,SKU-051,0,193
2025-10-15,SKU-051,0,140
2025-10-22,SKU-051,0,167
2025-10-29,SKU-051,1,142
2025-11-05,SKU-051,19,125
2025-11-12,SKU-051,37,138
2025-11-19,SKU-051,5,168
2025-11-26,SKU-051,36,125
2025-12-03,SKU-051,55,118
2025-12-10,SKU-051,113,98
2025-12-17,SKU-051,74,173
2025-12-24,SKU-051,69,148
2024-01-03,SKU-052,738,131
2024-01-10,SKU-052,722,162
2024-01-17,SKU-052,718,139
2024-01-24,SKU-052,696,150
2024-01-31,SKU-052,708,134
2024-02-07,SKU-052,746,106
2024-02-14,SKU-052,608,137
2024-02-21,SKU-052,585,166
2024-02-28,SKU-052,582,153
2024-03-06,SKU-052,599,121
2024-03-13,SKU-052,586,150
2024-03-20,SKU-052,538,180
2024-03-27,SKU-052,551,124
2024-04-03,SKU-052,375,176
2024-04-10,SKU-052,183,192
2024-04-17,SKU-052,160,170
2024-04-24,SKU-052,137,156
2024-05-01,SKU-052,202,89
2024-05-08,SKU-052,178,154
2024-05-15,SKU-052,199,135
2024-05-22,SKU-052,234,97
2024-05-29,SKU-052,265,116
2024-06-05,SKU-052,270,142
2024-06-12,SKU-052,235,192
2024-06-19,SKU-052,253,136
2024-06-26,SKU-052,220,169
2024-07-03,SKU-052,238,115
2024-07-10,SKU-052,238,158
2024-07-17,SKU-052,262,122
2024-07-24,SKU-052,274,117
2024-07-31,SKU-052,311,102
2024-08-07,SKU-052,305,142
2024-08-14,SKU-052,248,186
2024-08-21,SKU-052,248,148
2024-08-28,SKU-052,256,146
2024-09-04,SKU-052,278,127
2024-09-11,SKU-052,266,161
2024-09-18,SKU-052,252,170
2024-09-25,SKU-052,240,148
2024-10-02,SKU-052,209,166
2024-10-09,SKU-052,216,135
2024-10-16,SKU-052,202,153
2024-10-23,SKU-052,225,130
2024-10-30,SKU-052,220,145
2024-11-06,SKU-052,176,185
2024-11-13,SKU-052,173,137
2024-11-20,SKU-052,227,88
2024-11-27,SKU-052,224,146
2024-12-04,SKU-052,246,120
2024-12-11,SKU-052,211,180
2024-12-18,SKU-052,180,186
2024-12-25,SKU-052,190,125
2025-01-01,SKU-052,140,187
2025-01-08,SKU-052,155,137
2025-01-15,SKU-052,226,78
2025-01-22,SKU-052,192,168
2025-01-29,SKU-052,244,90
2025-02-05,SKU-052,242,150
2025-02-12,SKU-052,180,202
2025-02-19,SKU-052,151,180
2025-02-26,SKU-052,164,116
2025-03-05,SKU-052,187,108
2025-03-12,SKU-052,193,134
2025-03-19,SKU-052,203,146
2025-03-26,SKU-052,225,111
2025-04-02,SKU-052,258,123
2025-04-09,SKU-052,266,138
2025-04-16,SKU-052,255,162
2025-04-23,SKU-052,249,135
2025-04-30,SKU-052,235,167
2025-05-07,SKU-052,279,109
2025-05-14,SKU-052,279,132
2025-05-21,SKU-052,305,107
2025-05-28,SKU-052,326,131
2025-06-04,SKU-052,336,127
2025-06-11,SKU-052,336,143
2025-06-18,SKU-052,314,158
2025-06-25,SKU-052,362,97
2025-07-02,SKU-052,356,135
2025-07-09,SKU-052,359,127
2025-07-16,SKU-052,320,184
2025-07-23,SKU-052,308,152
2025-07-30,SKU-052,317,120
2025-08-06,SKU-052,336,116
2025-08-13,SKU-052,320,155
2025-08-20,SKU-052,323,135
2025-08-27,SKU-052,387,91
2025-09-03,SKU-052,368,169
2025-09-10,SKU-052,359,163
2025-09-17,SKU-052,354,148
2025-09-24,SKU-052,373,138
2025-10-01,SKU-052,371,139
2025-10-08,SKU-052,340,162
2025-10-15,SKU-052,323,155
2025-10-22,SKU-052,339,116
2025-10-29,SKU-052,331,138
2025-11-05,SKU-052,299,165
2025-11-12,SKU-052,291,142
2025-11-19,SKU-052,289,143
2025-11-26,SKU-052,294,150
2025-12-03,SKU-052,324,106
2025-12-10,SKU-052,333,146
2025-12-17,SKU-052,391,78
2025-12-24,SKU-052,448,86
2024-01-03,SKU-053,503,149
2024-01-10,SKU-053,498,152
2024-01-17,SKU-053,501,139
2024-01-24,SKU-053,500,134
2024-01-31,SKU-053,491,151
2024-02-07,SKU-053,528,109
2024-02-14,SKU-053,547,114
2024-02-21,SKU-053,571,117
2024-02-28,SKU-053,571,125
2024-03-06,SKU-053,545,155
2024-03-13,SKU-053,557,118
2024-03-20,SKU-053,549,142
2024-03-27,SKU-053,542,141
2024-04-03,SKU-053,546,135
2024-04-10,SKU-053,566,104
2024-04-17,SKU-053,581,132
2024-04-24,SKU-053,603,123
2024-05-01,SKU-053,630,105
2024-05-08,SKU-053,505,125
2024-05-15,SKU-053,547,92
2024-05-22,SKU-053,565,117
2024-05-29,SKU-053,550,142
2024-06-05,SKU-053,585,101
2024-06-12,SKU-053,441,144
2024-06-19,SKU-053,451,132
2024-06-26,SKU-053,438,136
2024-07-03,SKU-053,397,171
2024-07-10,SKU-053,295,102
2024-07-17,SKU-053,218,78
2024-07-24,SKU-053,217,128
2024-07-31,SKU-053,165,186
2024-08-07,SKU-053,158,131
2024-08-14,SKU-053,157,124
2024-08-21,SKU-053,156,146
2024-08-28,SKU-053,105,193
2024-09-04,SKU-053,118,112
2024-09-11,SKU-053,98,153
2024-09-18,SKU-053,92,153
2024-09-25,SKU-053,89,135
2024-10-02,SKU-053,55,160
2024-10-09,SKU-053,52,130
2024-10-16,SKU-053,76,115
2024-10-23,SKU-053,70,131
2024-10-30,SKU-053,120,91
2024-11-06,SKU-053,124,135
2024-11-13,SKU-053,131,117
2024-11-20,SKU-053,97,170
2024-11-27,SKU-053,46,185
2024-12-04,SKU-053,13,157
2024-12-11,SKU-053,0,163
2024-12-18,SKU-053,2,126
2024-12-25,SKU-053,58,76
2025-01-01,SKU-053,56,144
2025-01-08,SKU-053,63,128
2025-01-15,SKU-053,50,159
2025-01-22,SKU-053,43,140
2025-01-29,SKU-053,27,155
2025-02-05,SKU-053,0,196
2025-02-12,SKU-053,0,151
2025-02-19,SKU-053,7,116
2025-02-26,SKU-053,3,129
2025-03-05,SKU-053,0,133
2025-03-12,SKU-053,0,140
2025-03-19,SKU-053,3,129
2025-03-26,SKU-053,23,119
2025-04-02,SKU-053,14,137
2025-04-09,SKU-053,38,112
2025-04-16,SKU-053,26,141
2025-04-23,SKU-053,0,158
2025-04-30,SKU-053,31,92
2025-05-07,SKU-053,0,177
2025-05-14,SKU-053,0,145
2025-05-21,SKU-053,0,136
2025-05-28,SKU-053,6,125
2025-06-04,SKU-053,24,125
2025-06-11,SKU-053,55,116
2025-06-18,SKU-053,87,107
2025-06-25,SKU-053,62,160
2025-07-02,SKU-053,101,99
2025-07-09,SKU-053,97,127
2025-07-16,SKU-053,0,131
2025-07-23,SKU-053,0,139
2025-07-30,SKU-053,28,95
2025-08-06,SKU-053,50,109
2025-08-13,SKU-053,63,129
2025-08-20,SKU-053,36,153
2025-08-27,SKU-053,3,156
2025-09-03,SKU-053,0,136
2025-09-10,SKU-053,0,150
2025-09-17,SKU-053,0,189
2025-09-24,SKU-053,16,129
2025-10-01,SKU-053,0,195
2025-10-08,SKU-053,29,93
2025-10-15,SKU-053,10,166
2025-10-22,SKU-053,6,134
2025-10-29,SKU-053,40,113
2025-11-05,SKU-053,78,96
2025-11-12,SKU-053,105,103
2025-11-19,SKU-053,149,88
2025-11-26,SKU-053,134,146
2025-12-03,SKU-053,137,127
2025-12-10,SKU-053,152,119
2025-12-17,SKU-053,135,151
2025-12-24,SKU-053,147,128
2024-01-03,SKU-054,431,122
2024-01-10,SKU-054,410,111
2024-01-17,SKU-054,413,103
2024-01-24,SKU-054,389,122
2024-01-31,SKU-054,395,95
2024-02-07,SKU-054,384,105
2024-02-14,SKU-054,397,90
2024-02-21,SKU-054,390,101
2024-02-28,SKU-054,406,78
2024-03-06,SKU-054,380,131
2024-03-13,SKU-054,392,90
2024-03-20,SKU-054,389,97
2024-03-27,SKU-054,396,85
2024-04-03,SKU-054,358,128
2024-04-10,SKU-054,365,93
2024-04-17,SKU-054,383,78
2024-04-24,SKU-054,393,93
2024-05-01,SKU-054,390,101
2024-05-08,SKU-054,405,91
2024-05-15,SKU-054,396,111
2024-05-22,SKU-054,391,99
2024-05-29,SKU-054,421,75
2024-06-05,SKU-054,387,125
2024-06-12,SKU-054,366,109
2024-06-19,SKU-054,351,106
2024-06-26,SKU-054,385,68
2024-07-03,SKU-054,362,115
2024-07-10,SKU-054,372,94
2024-07-17,SKU-054,365,107
2024-07-24,SKU-054,378,85
2024-07-31,SKU-054,362,104
2024-08-07,SKU-054,392,74
2024-08-14,SKU-054,358,139
2024-08-21,SKU-054,316,132
2024-08-28,SKU-054,344,66
2024-09-04,SKU-054,327,120
2024-09-11,SKU-054,340,88
2024-09-18,SKU-054,375,62
2024-09-25,SKU-054,366,101
2024-10-02,SKU-054,401,70
2024-10-09,SKU-054,393,107
2024-10-16,SKU-054,401,93
2024-10-23,SKU-054,390,103
2024-10-30,SKU-054,387,107
2024-11-06,SKU-054,381,99
2024-11-13,SKU-054,373,98
2024-11-20,SKU-054,396,71
2024-11-27,SKU-054,379,113
2024-12-04,SKU-054,366,103
2024-12-11,SKU-054,385,77
2024-12-18,SKU-054,388,93
2024-12-25,SKU-054,380,97
2025-01-01,SKU-054,397,85
2025-01-08,SKU-054,428,71
2025-01-15,SKU-054,429,90
2025-01-22,SKU-054,426,96
2025-01-29,SKU-054,447,73
2025-02-05,SKU-054,453,95
2025-02-19,SKU-054,473,63
2025-02-26,SKU-054,487,73
2025-03-05,SKU-054,487,100
2025-03-12,SKU-054,449,131
2025-03-19,SKU-054,446,92
2025-03-26,SKU-054,459,92
2025-04-02,SKU-054,478,76
2025-04-09,SKU-054,468,105
2025-04-16,SKU-054,518,47
2025-04-23,SKU-054,501,123
2025-04-30,SKU-054,533,68
2025-05-07,SKU-054,542,83
2025-05-14,SKU-054,534,97
2025-05-21,SKU-054,558,71
2025-05-28,SKU-054,540,111
2025-06-04,SKU-054,519,123
2025-06-11,SKU-054,539,80
2025-06-18,SKU-054,557,74
2025-06-25,SKU-054,547,113
2025-07-02,SKU-054,501,135
2025-07-09,SKU-054,536,67
2025-07-16,SKU-054,553,73
2025-07-23,SKU-054,569,78
2025-07-30,SKU-054,552,112
2025-08-06,SKU-054,525,118
2025-08-13,SKU-054,547,79
2025-08-20,SKU-054,572,69
2025-08-27,SKU-054,579,80
2025-09-03,SKU-054,580,102
2025-09-10,SKU-054,566,113
2025-09-17,SKU-054,553,101
2025-09-24,SKU-054,534,112
2025-10-01,SKU-054,534,107
2025-10-08,SKU-054,567,72
2025-10-15,SKU-054,589,79
2025-10-22,SKU-054,619,60
2025-10-29,SKU-054,647,69
2025-11-05,SKU-054,631,106
2025-11-12,SKU-054,650,85
2025-11-19,SKU-054,624,121
2025-11-26,SKU-054,626,95
2025-12-03,SKU-054,586,127
2025-12-10,SKU-054,569,107
2025-12-17,SKU-054,564,94
2025-12-24,SKU-054,569,90
2024-01-03,SKU-055,1198,135
2024-01-10,SKU-055,1236,109
2024-01-17,SKU-055,1241,126
2024-01-24,SKU-055,1301,95
2024-01-31,SKU-055,1297,135
2024-02-07,SKU-055,1278,175
2024-02-14,SKU-055,1216,213
2024-02-21,SKU-055,1189,176
2024-02-28,SKU-055,1189,144
2024-03-06,SKU-055,1175,160
2024-03-13,SKU-055,1171,150
2024-03-20,SKU-055,1119,206
2024-03-27,SKU-055,1135,127
2024-04-03,SKU-055,1087,184
2024-04-10,SKU-055,1104,131
2024-04-17,SKU-055,1071,188
2024-04-24,SKU-055,1031,191
2024-05-01,SKU-055,969,205
2024-05-08,SKU-055,955,153
2024-05-15,SKU-055,986,126
2024-05-22,SKU-055,1032,114
2024-05-29,SKU-055,1028,157
2024-06-05,SKU-055,954,208
2024-06-12,SKU-055,928,168
2024-06-19,SKU-055,901,172
2024-06-26,SKU-055,907,147
2024-07-03,SKU-055,940,111
2024-07-10,SKU-055,786,154
2024-07-17,SKU-055,787,147
2024-07-24,SKU-055,759,160
2024-07-31,SKU-055,758,138
2024-08-07,SKU-055,795,107
2024-08-14,SKU-055,776,161
2024-08-21,SKU-055,788,122
2024-08-28,SKU-055,764,184
2024-09-04,SKU-055,736,186
2024-09-11,SKU-055,678,208
2024-09-18,SKU-055,748,83
2024-09-25,SKU-055,779,100
2024-10-02,SKU-055,789,128
2024-10-09,SKU-055,816,130
2024-10-16,SKU-055,813,142
2024-10-23,SKU-055,820,136
2024-10-30,SKU-055,813,144
2024-11-06,SKU-055,834,136
2024-11-13,SKU-055,782,193
2024-11-20,SKU-055,805,132
2024-11-27,SKU-055,742,217
2024-12-04,SKU-055,718,183
2024-12-11,SKU-055,738,139
2024-12-18,SKU-055,717,160
2024-12-25,SKU-055,707,168
2025-01-01,SKU-055,834,29
2025-01-08,SKU-055,853,135
2025-01-15,SKU-055,863,137
2025-01-22,SKU-055,913,109
2025-01-29,SKU-055,892,157
2025-02-05,SKU-055,896,154
2025-02-12,SKU-055,936,94
2025-02-19,SKU-055,904,186
2025-02-26,SKU-055,939,110
2025-03-05,SKU-055,930,165
2025-03-12,SKU-055,954,125
2025-03-19,SKU-055,957,136
2025-03-26,SKU-055,982,122
2025-04-02,SKU-055,904,211
2025-04-09,SKU-055,869,179
2025-04-16,SKU-055,858,160
2025-04-23,SKU-055,828,178
2025-04-30,SKU-055,794,191
2025-05-07,SKU-055,647,148
2025-05-14,SKU-055,585,195
2025-05-21,SKU-055,634,85
2025-05-28,SKU-055,655,123
2025-06-04,SKU-055,711,93
2025-06-18,SKU-055,673,217
2025-06-25,SKU-055,500,173
2025-07-02,SKU-055,501,145
2025-07-09,SKU-055,504,150
2025-07-23,SKU-055,127,148
2025-07-30,SKU-055,131,149
2025-08-06,SKU-055,138,151
2025-08-13,SKU-055,127,160
2025-08-20,SKU-055,167,110
2025-08-27,SKU-055,112,203
2025-09-03,SKU-055,59,201
2025-09-10,SKU-055,20,173
2025-09-17,SKU-055,13,146
2025-09-24,SKU-055,9,150
2025-10-01,SKU-055,0,168
2025-10-08,SKU-055,0,178
2025-10-15,SKU-055,0,154
2025-10-22,SKU-055,0,195
2025-10-29,SKU-055,23,110
2025-11-05,SKU-055,45,118
2025-11-12,SKU-055,79,123
2025-11-19,SKU-055,206,27
2025-11-26,SKU-055,249,94
2025-12-03,SKU-055,242,153
2025-12-10,SKU-055,286,116
2025-12-17,SKU-055,260,172
2025-12-24,SKU-055,264,154
2024-01-03,SKU-056,418,103
2024-01-10,SKU-056,419,109
2024-01-17,SKU-056,400,118
2024-01-24,SKU-056,372,130
2024-01-31,SKU-056,380,106
2024-02-07,SKU-056,359,116
2024-02-14,SKU-056,368,100
2024-02-28,SKU-056,305,151
2024-03-06,SKU-056,308,106
2024-03-13,SKU-056,301,115
2024-03-20,SKU-056,321,83
2024-03-27,SKU-056,315,120
2024-04-03,SKU-056,301,127
2024-04-10,SKU-056,331,82
2024-04-17,SKU-056,223,108
2024-04-24,SKU-056,239,93
2024-05-01,SKU-056,256,94
2024-05-08,SKU-056,293,70
2024-05-15,SKU-056,314,76
2024-05-22,SKU-056,289,124
2024-05-29,SKU-056,273,119
2024-06-05,SKU-056,227,154
2024-06-12,SKU-056,225,102
2024-06-19,SKU-056,237,89
2024-06-26,SKU-056,230,105
2024-07-03,SKU-056,195,136
2024-07-10,SKU-056,177,132
2024-07-17,SKU-056,202,87
2024-07-24,SKU-056,201,115
2024-07-31,SKU-056,175,126
2024-08-07,SKU-056,177,101
2024-08-14,SKU-056,197,95
2024-08-21,SKU-056,213,90
2024-08-28,SKU-056,214,101
2024-09-04,SKU-056,199,112
2024-09-11,SKU-056,233,64
2024-09-18,SKU-056,248,84
2024-09-25,SKU-056,223,124
2024-10-02,SKU-056,205,121
2024-10-09,SKU-056,210,89
2024-10-16,SKU-056,193,126
2024-10-23,SKU-056,224,79
2024-10-30,SKU-056,219,106
2024-11-06,SKU-056,221,97
2024-11-13,SKU-056,216,101
2024-11-20,SKU-056,223,92
2024-11-27,SKU-056,223,106
2024-12-04,SKU-056,219,113
2024-12-18,SKU-056,178,122
2024-12-25,SKU-056,170,116
2025-01-01,SKU-056,207,72
2025-01-08,SKU-056,165,140
2025-01-15,SKU-056,136,125
2025-01-22,SKU-056,120,120
2025-01-29,SKU-056,134,83
2025-02-05,SKU-056,31,104
2025-02-12,SKU-056,48,86
2025-02-19,SKU-056,64,84
2025-02-26,SKU-056,33,126
2025-03-05,SKU-056,29,98
2025-03-12,SKU-056,62,62
2025-03-19,SKU-056,57,108
2025-03-26,SKU-056,69,86
2025-04-02,SKU-056,92,92
2025-04-09,SKU-056,73,124
2025-04-16,SKU-056,92,83
2025-04-23,SKU-056,82,104
2025-04-30,SKU-056,73,112
2025-05-07,SKU-056,96,78
2025-05-14,SKU-056,151,46
2025-05-21,SKU-056,166,96
2025-05-28,SKU-056,167,103
2025-06-04,SKU-056,150,112
2025-06-11,SKU-056,135,119
2025-06-18,SKU-056,135,108
2025-06-25,SKU-056,127,122
2025-07-02,SKU-056,117,106
2025-07-09,SKU-056,108,108
2025-07-16,SKU-056,114,105
2025-07-23,SKU-056,107,104
2025-07-30,SKU-056,98,119
2025-08-06,SKU-056,86,110
2025-08-13,SKU-056,66,117
2025-08-20,SKU-056,57,118
2025-09-03,SKU-056,69,126
2025-09-10,SKU-056,64,113
2025-09-17,SKU-056,76,84
2025-10-01,SKU-056,0,135
2025-10-08,SKU-056,18,91
2025-10-15,SKU-056,21,105
2025-10-22,SKU-056,43,92
2025-10-29,SKU-056,28,121
2025-11-05,SKU-056,22,103
2025-11-12,SKU-056,54,75
2025-11-19,SKU-056,59,107
2025-11-26,SKU-056,58,114
2025-12-03,SKU-056,47,116
2025-12-10,SKU-056,13,133
2025-12-17,SKU-056,16,101
2025-12-24,SKU-056,0,140
2024-01-03,SKU-057,810,98
2024-01-10,SKU-057,798,116
2024-01-17,SKU-057,822,76
2024-01-24,SKU-057,834,98
2024-01-31,SKU-057,849,99
2024-02-07,SKU-057,815,136
2024-02-14,SKU-057,821,93
2024-02-21,SKU-057,862,79
2024-02-28,SKU-057,856,121
2024-03-06,SKU-057,830,128
2024-03-13,SKU-057,823,118
2024-03-20,SKU-057,843,89
2024-03-27,SKU-057,872,87
2024-04-03,SKU-057,863,117
2024-04-10,SKU-057,831,133
2024-04-17,SKU-057,807,133
2024-04-24,SKU-057,793,131
2024-05-01,SKU-057,786,126
2024-05-08,SKU-057,806,97
2024-05-15,SKU-057,839,76
2024-05-22,SKU-057,849,93
2024-05-29,SKU-057,831,120
2024-06-05,SKU-057,823,112
2024-06-12,SKU-057,839,101
2024-06-19,SKU-057,834,122
2024-06-26,SKU-057,853,96
2024-07-03,SKU-057,853,102
2024-07-10,SKU-057,860,110
2024-07-17,SKU-057,862,106
2024-07-24,SKU-057,847,120
2024-07-31,SKU-057,883,81
2024-08-07,SKU-057,940,44
2024-08-14,SKU-057,925,124
2024-08-21,SKU-057,938,95
2024-08-28,SKU-057,925,113
2024-09-04,SKU-057,895,142
2024-09-11,SKU-057,873,135
2024-09-18,SKU-057,868,112
2024-09-25,SKU-057,840,138
2024-10-02,SKU-057,860,89
2024-10-09,SKU-057,835,138
2024-10-16,SKU-057,820,126
2024-10-23,SKU-057,805,134
2024-10-30,SKU-057,794,110
2024-11-06,SKU-057,811,86
2024-11-13,SKU-057,748,163
2024-11-20,SKU-057,777,82
2024-11-27,SKU-057,800,91
2024-12-04,SKU-057,790,116
2024-12-11,SKU-057,811,96
2024-12-18,SKU-057,820,95
2024-12-25,SKU-057,804,118
2025-01-01,SKU-057,838,70
2025-01-08,SKU-057,841,108
2025-01-15,SKU-057,838,117
2025-01-22,SKU-057,861,76
